frame,x[nm],y [nm],z [nm]
6879,4819.583,5046.287,210.5911
6879,7552.055,5430.392,-62.24922
6879,5524.665,6067.957,107.7016
6879,4500.356,7461.457,356.5938
6880,4254.766,4688.957,244.0416
6880,5747.881,4891.916,-245.3581
6880,5287.56,6277.712,132.8552
6881,6833.502,2876.295,-665.5638
6881,8475.745,5702.206,-126.1085
6882,6808.855,2934.68,-593.9086
6882,4355.9,7851.678,12.69646
6883,6490.904,3498.074,-535.3002
6883,4101.686,4645.874,285.3342
6883,5246.964,5902.563,-70.54932
6883,4317.934,8087.524,447.0242
6884,6734.967,3045.368,-626.2931
6884,6315.374,4200.601,-405.8285
6884,7409.052,5380.617,145.295
6884,4336.784,8510.231,-24.44275
6885,9013.18,6305.356,211.2248
6885,4202.642,8641.259,573.1957
6886,6325.266,4382.44,-380.4649
6886,4889.541,5086.625,198.5789
6886,8119.729,5596.718,-98.46291
6886,4844.146,6755.901,89.76364
6887,6512.753,3501.622,-515.214
6887,4728.395,5019.646,213.9364
6887,5940.074,5278.259,85.70702
6887,7844.762,5506.236,-132.7757
6888,8119.554,5578.905,-98.85742
6888,5088.843,6463.318,118.4013
6889,6762.874,2967.046,-597.8948
6889,7188.156,5356.192,-33.28491
6890,4155.232,4931.531,585.1661
6890,4404.295,7720.98,366.8083
6891,6334.73,3701.324,-486.4295
6891,5596.269,5243.653,-217.8201
6891,8928.396,5991.075,-528.1263
6892,4575.111,7137.696,304.5998
6892,4328.81,8903.879,-48.62976
6893,3254.466,4049.616,324.2249
6893,8678.14,5965.188,163.1166
6893,4416.684,9003.02,-94.17603
6894,9171.478,6487.731,238.2128
6894,4499.097,7529.297,396.9739
6896,8325.178,5700.214,177.8545
6896,4574.446,7133.404,267.6789
6897,6110.506,5279.121,59.10362
6897,5080.556,6505.835,93.66188
6899,7499.364,5417.998,-82.9866
6899,4250.881,8438.668,492.4663
6901,3138.856,3877.742,319.0538
6901,8099.845,5574.718,146.3689
6902,6297.65,4083.73,-436.8082
6902,7763.36,5433.477,154.4411
6902,5515.873,5448.109,-140.8753
6903,5901.883,5273.537,86.0257
6903,8912.748,6212.468,184.3475
6903,5125.097,6465.396,108.3195
6903,4452.759,7503.934,53.70949
6904,8950.554,6241.116,195.1854
6904,4229.25,8471.325,508.1685
6905,6181.484,5459.137,113.2272
6905,8635.662,5765.1,-171.8913
6905,4310.27,8609.243,515.2642
6906,6362.462,3719.374,-495.5133
6906,5480.155,5498.553,-146.9294
6906,8760.587,5801.722,-123.6669
6907,3110.662,3839.369,333.6188
6907,8699.074,5996.272,181.309
6908,6223.25,5400.299,119.4454
6908,8220.225,5617.896,28.80493
6908,4443.562,7598.666,362.8711
6909,8884.826,5868.275,-151.0434
6910,4163.083,4659.081,257.2659
6911,6504.767,5370.631,-549.7039
6911,8582.406,5888.478,159.4206
6911,4481.798,7374.314,79.51752
6912,9193.644,6504.334,201.8468
6913,6303.623,4016.927,-471.2361
6913,6321.63,5341.319,121.963
6913,8447.347,5695.659,-138.7867
6913,4330.022,8555.304,-70.42465
6914,9026.547,6294.287,188.2738
6914,4467.348,7439.824,107.4989
6915,3088.836,3836.783,328.1998
6915,6291.664,3991.325,-461.2622
6915,5969.423,5271.799,75.63278
6915,4372.378,8858.63,-65.6884
6917,8248.657,5663.648,150.6109
6917,4318.752,8248.224,-8.925934
6918,5664.957,5241.217,100.9731
6918,8346.556,5705.062,137.7995
6919,6831.519,2852.156,-672.222
6919,7354.712,5378.982,-63.44368
6920,7693.457,5404.49,146.6268
6920,5223.371,5971.123,-33.72009
6920,4561.528,7160.526,279.6137
6921,2913.723,3715.883,375.8083
6921,5354.901,5725.512,-30.30411
6921,8857.673,5860.251,-157.7583
6922,8136.427,5582.513,-99.17961
6922,4358.008,7863.908,27.03018
6923,3334.121,4188.551,299.8073
6923,8416.919,5685.29,-123.024
6923,5244.522,6312.718,110.1952
6924,4795.799,6630.811,158.5414
6926,6441.728,3646.978,-487.8339
6926,4191.106,4660.296,262.2704
6927,4763.344,5012.941,214.0554
6927,8608.444,5918.102,201.1279
6928,6319.757,4331.267,-414.7085
6929,4797.312,5368.299,626.1469
6929,9193.849,6524.578,211.9466
6929,4389.795,8950.755,-74.43062
6930,6484.112,3559.406,-548.4781
6930,4931.464,6665.063,120.8717
6931,6071.67,5666.668,118.8132
6931,8593.087,5871.358,-522.5033
6932,4329.813,8079.203,423.0034
6933,3201.171,3952.178,346.5617
6933,4698.311,5005.304,215.5111
6933,4499.776,7347.386,107.1883
6934,3195.236,3944.244,334.3391
6934,4392.424,8958.722,-89.28352
6935,9228.194,6548.182,185.3975
6935,4599.393,7041.171,276.2875
6936,6294.648,3977.81,-417.7286
6936,8285.521,5677.967,143.7743
6937,6245.155,4541.12,-361.7502
6937,4333.493,7997.759,49.03191
6938,3228.929,3970.85,301.449
6938,8877.053,5855.332,-136.3984
6938,4405.754,7717.567,155.8318
6939,4480.718,4873.748,243.381
6939,7558.98,5381.877,154.0228
6939,4586.28,7108.225,274.6584
6940,5931.862,5806.709,118.469
6940,4879.96,6504.148,115.6155
6941,5395.664,5613.84,-119.7496
6941,4521.785,7272.901,312.1269
6942,5729.829,5912.907,349.5634
6942,4366.24,8952.328,-47.5074
6943,5023.709,6537.596,91.8251
6945,3563.706,4534.599,281.4586
6945,5571.793,5193.521,-34.35669
6945,7749.226,5478.662,-100.098
6946,6275.657,3837.044,-491.3835
6946,7236.691,5389.007,117.2354
6946,5323.922,6235.463,96.95679
6946,4458.731,7586.514,345.4204
6947,6365.964,3682.14,-484.5414
6947,3909.774,4595.81,242.0862
6947,6880.651,5404.815,155.8413
6947,8399.496,5745.407,185.6446
6948,6611.902,3336.386,-557.856
6949,3046.407,3798.675,343.4276
6950,5850.855,5266.376,86.61644
6950,4973.612,6354.567,71.10817
6952,3968.336,4606.565,255.3247
6953,6614.599,5687.835,606.6714
6953,9210.251,6008.349,-161.309
6953,4576.224,7168.712,67.74925
6954,3650.25,4573.525,310.6137
6954,5088.125,6151.344,-4.718094
6955,5859.833,5675.215,-56.71783
6955,4949.713,6650.174,122.5592
6956,6350.213,4319.929,-365.5064
6956,7958.418,5492.539,179.4172
6956,4985.926,6355.579,54.34914
6956,4358.478,7870.289,40.45761
6957,6640.085,3349.218,1.759262
6957,3063.308,3806.959,332.0247
6957,4609.648,7001.939,250.2153
6959,6456.963,3625.48,-569.2087
6959,4655.484,6911.319,239.3519
6960,8556.349,5821.998,87.14233
6961,4319.913,8130.159,17.13974
6962,6991.623,5344.404,-51.80412
6962,5711.372,5985.542,100.4304
6963,4704.856,6964.368,99.00826
6964,4857.54,5040.201,193.5303
6964,7890.279,5530.588,-96.8441
6964,5891.494,5870.495,125.4549
6964,4629.196,7078.215,82.44576
6965,4641.243,6906.057,241.4732
6966,3463.998,4489.5,308.4093
6966,5149.487,6066.89,-13.35716
6967,4086.479,4621.356,237.8946
6967,5665.886,5031.667,-238.4389
6968,3282.713,4105.458,296.452
6968,5930.066,4759.06,-348.2119
6969,5072.617,6208.317,29.75296
6970,4161.436,4641.461,263.9576
6970,4315.291,8151.288,458.963
6971,6211.045,4581.926,-324.7961
6971,9149.785,5974.398,-192.1137
6972,3180.722,3908.695,311.0631
6972,5588.34,5241.038,120.4359
6972,9115.86,5939.133,-149.3352
6972,4430.295,7527.166,56.17699
6973,5203.05,5216.375,194.7923
6973,8051.893,5588.467,0.7201385
6974,3165.705,3921.985,363.9914
6975,7149.683,5347.831,-37.98889
6975,8850.348,5840.004,-135.7828
6975,4218.189,8530.738,523.1483
6976,4511.405,4884.322,189.5455
6977,2913.353,3704.652,359.3242
6977,4347.727,8685.655,-70.68108
6978,4892.101,5076.216,203.4422
6978,4445.291,7428.699,61.29112
6979,3331.871,4203.765,313.7093
6979,6333.94,4450.646,-237.5897
6979,7229.879,5357.595,-71.76254
6979,4456.624,7601.864,375.4131
6981,4302.695,8247.162,-19.31084
6983,4410.308,4818.192,233.7468
6984,3469.278,4477.94,275.7107
6984,8504.012,5687.301,-86.28746
6985,4470.032,7391.596,62.17117
6985,4398.382,8955.062,-100.9871
6986,5741.361,5259.921,104.2113
6986,7375.192,5412.665,-60.21263
6987,6492.825,3484.153,-538.08
6987,7888.184,5519.273,-110.2311
6987,4794.254,6592.154,149.3433
6988,2952.839,3755.136,351.3922
6988,5115.907,6439.731,104.517
6989,4620.604,6875.25,442.782
6990,3323.094,4201.349,322.8925
6990,8946.821,6212.625,175.855
6991,6450.532,5295.131,-29.22073
6991,4627.444,7074.158,106.8235
6991,4332.4,8556.16,-44.71123
6992,3167.985,3916.361,331.5317
6992,6263.079,5383.776,-564.1825
6992,9210.398,6531.279,249.9735
6993,5287.753,5817.332,-19.7567
6994,5445.54,5546.254,-124.4219
6994,9095.741,5937.584,-163.8318
6995,4274.816,8258.25,467.1527
6996,5232.05,5908.708,-42.09465
6996,4324.332,7931.849,4.651337
6997,6556.651,3479.106,-607.3119
6997,6461.952,5318.913,128.483
6997,5228.589,6331.538,124.6499
6998,7812.378,5441.244,29.8793
6998,4759.715,6689.92,167.1997
6999,3505.613,4514.692,324.5125
6999,5899.299,4768.514,-316.6978
6999,7210.812,5364.589,-55.93895
6999,4477.002,7497.793,356.0136
7000,5489.828,5455.975,-171.3757
7000,8720.586,6010.525,180.168
7000,4512.345,7292.742,71.18103
7000,4381.272,8899.75,-84.13239
7001,6046.521,4684.632,-388.8546
7001,4841.11,5048.464,184.3523
7001,4686.602,6844.593,211.6702
7002,6722.876,5310.967,-3.966827
7002,8958.32,6216.458,185.4395
7002,4526.458,7276.93,362.6488
7003,3126.534,3843.716,328.8448
7003,8129.551,5589.464,-120.0745
7004,6685.049,3152.636,-592.4937
7004,3674.347,4568,284.2546
7004,8439.147,5767.028,145.0974
7004,5062.334,6519.554,122.1175
7005,6402.889,3593.201,-523.4348
7005,3301.25,4132.313,314.4554
7005,7950.203,5509.804,136.5753
7006,4564.39,4935.646,239.2568
7006,7041.916,5354.532,-34.96078
7006,8571.666,5876.952,147.6141
7006,4446.791,7608.137,380.8051
7007,6213.667,4564.067,-440.6977
7007,8567.579,5747.14,-118.4814
7007,4292.807,8201.507,492.7687
7008,6662.646,3249.266,-612.4812
7009,6222.99,5412.97,149.4391
7009,7982.087,5537.481,-89.7126
7009,4624.047,6952.178,227.6092
7009,4379.168,8786.49,-48.54172
7010,9023.285,5929.914,-174.7411
7010,4214.849,8481.883,525.9822
7011,3269.034,4048.569,324.9516
7011,4528.585,7309.609,403.4671
7012,7426.077,5397.716,141.401
7012,6074.715,5630.352,122.6442
7012,4370.617,7877.433,446.2233
7013,3285.713,4104.67,335.6039
7013,7626.304,5450.015,-92.7681
7013,5002.037,6287.896,42.97157
7014,6427.479,3607.288,-491.5451
7014,7947.495,5496.648,81.81625
7015,5985.838,5086.585,427.6143
7015,7184.032,5368.665,-74.73854
7016,3874.022,4580.169,270.1651
7016,8558.677,5889.548,-535.4116
7016,4572.232,7082.285,295.616
7017,4480.922,7483.859,324.8184
7018,2992.439,3733.388,324.2827
7018,7445.255,5414.7,-82.12936
7018,4539.725,7316.994,329.8045
7018,4361.063,8747.206,-54.15192
7019,5175.568,5149.104,169.4466
7019,8878.506,6083.966,-545.2554
7019,4346.712,8002.244,16.83807
7020,6589.383,3345.414,-536.6238
7020,3330.988,4183.516,296.106
7021,6309.887,3913.333,-491.5065
7021,4381.256,7659.481,47.69165
7022,6456.79,3591.283,-535.1127
7023,7497.389,5417.651,-65.86472
7024,4354.087,8760.6,-59.62364
7025,3348.683,4227.91,308.4418
7025,4480.207,4871.005,239.5759
7025,4411.547,7748.773,378.8914
7027,6386.779,3650.783,-497.4251
7027,5906.138,5843.144,124.505
7029,5713.296,4957.743,-243.2973
7029,6978.341,5411.607,-536.1295
7029,5028.402,6273.251,30.20187
7031,6648.597,3250.551,-577.9828
7031,6335.053,5309.769,70.37544
7031,4297.65,8208.48,452.2235
7032,6618.559,3312.476,-570.7979
7032,6572.122,5295.862,5.265427
7032,4315.208,8012.198,5.662994
7033,6598.476,3333.76,-584.4219
7033,8280.118,5658.935,150.4952
7035,6275.884,4210.909,-403.4567
7035,4071.841,4620.994,266.3548
7038,6334.642,3771.095,-472.8849
7038,5252.869,5178.609,164.0978
7038,8211.936,5637.902,6.977386
7039,8091.538,5566.025,-121.1312
7040,7418.73,5373.143,-106.439
7040,4325.308,8471.634,-24.52019
7041,3369.135,4299.933,282.0515
7041,9021.182,5908.757,-152.4623
7042,6741.082,3058.87,-632.5199
7042,8762.385,6057.839,182.097
7043,4250.969,4692.87,250.2804
7043,7902.556,5472.974,110.0125
7043,5995.299,5750.99,115.6313
7043,4331.477,8518.693,-35.39871
7044,6320.464,4273.79,-398.7346
7044,4548.336,4909.268,218.6166
7044,8137.583,5581.131,148.9056
7044,5059.809,6522.136,100.405
7045,6744.135,3051.359,-633.3491
7046,8597.458,5899.681,152.6222
7046,4655.894,6987.425,168.699
7047,3834.889,4585.702,277.968
7047,7158.297,5409.247,133.5627
7047,8763.412,6049.308,174.5834
7047,4856.642,6750.839,112.8912
7048,7698.656,5584.187,-544.0791
7049,6409.486,3629.456,-507.1885
7049,6261.451,5384.629,125.1212
7049,7728.205,5413.554,144.3658
7049,4494.554,7395.983,330.6285
7050,4662.506,6956.085,402.2993
7051,8667.172,5943.302,146.9659
7052,4035.842,4619.667,282.3338
7052,5900.825,4752.176,-292.238
7052,4562.331,7137.602,309.0598
7053,4593.199,7141.127,173.995
7054,6323.547,5335.058,125.5027
7054,5051.995,6527.703,108.0853
7054,4313.609,8655.89,-5.792542
7055,6462.676,3617.814,-504.0157
7055,7824.119,5472.768,171.4587
7055,5505.155,5467.653,-115.0468
7055,4323.507,8478.659,-45.56694
7056,5915.389,4744.536,-279.274
7056,7319.033,5402.517,129.9195
7057,5950.528,4759.024,-155.2231
7057,4464.96,7539.39,360.3127
7058,4604.602,7029.645,275.0099
7059,3070.902,3807.972,333.6006
7059,6568.335,5298.872,11.61011
7060,6605.442,3329.947,-579.3702
7060,6856.435,5317.172,-8.099594
7060,8130.075,5594.184,-113.6911
7060,4650.519,6912.971,225.3359
7061,5520.211,5400.62,-155.8494
7061,7767.529,5475.348,-83.30238
7061,4258.967,8407.66,504.6983
7062,3947.719,4594.182,305.7219
7062,4475.604,7597.507,372.3077
7063,7123.963,5346.521,-41.76338
7063,4732.086,6926.55,89.39285
7064,6685.986,3132.529,-644.498
7064,5338.555,5212.435,174.7013
7065,7363.282,5398.56,-62.96326
7066,4369.386,8015.376,286.0019
7068,7562.18,5448.123,-67.53639
7068,4323.932,8488.031,-21.18401
7069,7604.637,5440.858,-93.70605
7070,7513.289,5365.214,145.529
7071,6334.257,3791.364,-452.79
7073,6773.246,5317.652,-15.06325
7073,4911.209,6578.883,82.0594
7073,4302.325,8149.005,459.6736
7074,5049.285,5147.93,184.0484
7074,7240.079,5397.646,116.7455
7074,4366.298,7977.108,435.3238
7075,8250.702,5646.554,158.1762
7076,6808.409,2906.402,-695.81
7076,5089.937,5150.249,168.2526
7076,4682.221,6910.539,100.1357
7077,8656.083,5760.356,-141.021
7078,4366.448,4802.311,278.1699
7078,8072.283,5580.691,-89.51202
7078,4870.147,6535.101,110.3361
7079,7236.639,5343.746,7.016296
7079,5224.855,6354.092,106.0319
7080,8927.727,6219.668,188.5934
7081,7547.037,5432.377,-119.1384
7081,8755.934,5809.181,-145.6207
7082,6681.622,3261.315,-614.5615
7082,4495.358,4895.324,224.3112
7082,6792.747,5347.928,-7.608795
7082,4612.318,7106.565,94.56833
7083,6491.686,5295.977,26.21841
7083,4526.055,7308.902,155.4713
7084,6296.114,3892.831,-466.2726
7084,3850.653,4587.039,285.3105
7085,4066.148,4612.096,252.3164
7085,6250.385,5390.03,123.668
7085,8471.337,5788.287,169.2397
7085,4521.899,7276.846,302.2963
7087,8475.807,5714.391,-124.0941
7087,4338.461,8551.612,-27.76215
7088,5259.059,5180.707,170.886
7088,8745.882,5814.723,-140.046
7088,4536.905,7311.939,320.4509
7088,4422.755,9009.112,-80.47173
7089,6816.425,2864.025,-653.2501
7089,7062.538,5406.235,126.829
7089,8528.68,5724.119,-145.6707
7090,6795.052,5384.199,99.17633
7090,8209.989,5627.391,-114.6156
7090,5355.841,6213.016,123.8396
7090,4418.582,7593.167,59.77844
7091,5091.824,6473.228,111.2483
7091,4250.086,8477.995,529.3207
7092,4318.495,4768.57,251.1167
7092,6175.792,4614.315,-340.8182
7092,5093.459,6116.838,-892.6641
7093,6503.153,3464.008,-541.2498
7093,6007.458,4704.428,-286.8057
7093,4980.964,6370.096,64.50859
7093,4386.35,8910.96,-95.98267
7094,3398.292,4361.694,309.8125
7094,6331.712,5328.042,122.221
7094,7630.547,5434.873,-90.08064
7095,4665.957,4988.375,214.5001
7095,6208.426,5423.605,114.7562
7095,8135.883,5595.136,-98.68729
7095,4449.229,9092.089,-113.3727
7096,6396.782,3680.8,-500.5099
7096,7107.26,5351.606,-45.35995
7096,9050.757,5913.916,-174.1562
7096,4320.921,8493.197,-49.85931
7097,3293.464,4133.564,335.2357
7097,5233.319,6335.602,105.1478
7097,4362.282,7814.684,138.6265
7099,4513.863,7309.175,306.821
7100,6910.047,5338.744,-39.75151
7100,5381.608,5655.595,-117.9142
7100,4652.573,7061.733,87.58438
7100,4426.622,9074.28,-100.6645
7101,4852.835,5040.179,172.0264
7101,6299.669,5287.198,47.08977
7101,8090.47,5573.298,-136.155
7101,4375.479,7730.369,44.77753
7102,4323.061,7965.091,2.994308
7103,6315.289,4314.799,-381.0025
7104,3633.781,4577.342,304.5294
7104,6191.827,5292.419,54.88602
7104,7820.187,5457.893,128.7782
7104,5058.181,6224.582,37.67441
7105,6704.738,5301.738,-22.56332
7105,4324.847,8240.316,-12.92862
7106,4753.963,6882.697,120.0736
7107,6504.285,3496.927,-520.338
7107,4319.236,4759.521,281.0896
7107,7919.592,5519.229,-109.3454
7107,4441.226,9170.146,-102.4603
7108,3260.491,4038.913,317.2366
7108,4437.679,9101.991,-118.1773
7109,6389.447,3659.019,-490.766
7109,3515.958,4526.598,312.8062
7109,5263.434,5201.637,157.1474
7109,7415.209,5371.975,120.1577
7110,4411.61,4827.917,243.511
7110,5698.479,5007.419,-224.2289
7110,8768.539,6065.034,181.9421
7110,4611.63,6999.584,271.0509
7111,7550.578,5420.637,-64.1568
7111,4398.726,7786.598,263.682
7112,4802.503,5052.101,221.716
7112,7221.005,5401.917,136.9543
7112,8691.849,5968.276,177.0564
7112,4857.31,6546.704,117.0153
7113,4508.34,5077.639,523.8359
7113,6557.392,5297.433,3.677902
7113,9098.566,6374.476,198.2004
7114,6199.627,4592.844,-341.2169
7114,4466.873,7605.87,387.5769
7115,5799.852,5091.496,53.63846
7115,6987.704,5341.959,-18.57918
7115,8635.733,5930.805,170.6145
7116,6750.687,3033.548,-654.6068
7116,5680.901,5071.716,-210.196
7116,4327.331,8249.55,460.1709
7118,6474.041,3571.005,-527.71
7118,3772.18,4579.742,262.6481
7118,8100.677,5575.035,-127.128
7119,4353.994,4799.363,253.6737
7119,5831.949,4816.581,-247.5648
7119,5478.097,6106.462,141.162
7120,3997.463,4590.649,281.2906
7120,7937.932,5535.131,-113.613
7120,5623.155,6017.361,120.1083
7120,4594.004,6999.29,280.593
7121,7514.198,5362.868,164.2951
7121,6203.894,5433.957,120.2927
7121,9103.286,6388.235,202.3029
7121,4229.738,8371.494,492.2942
7122,2863.96,3672.324,350.4691
7122,5928.287,5270.475,86.42563
7122,7939.25,5529.511,-66.94054
7122,4612.435,7120.191,74.5256
7123,5732.327,5160.71,-16.64444
7123,4586.411,7072.504,292.2189
7124,7901.399,5477.153,132.942
7125,4530.408,7300.972,83.64288
7127,6793.73,2942.391,-662.92
7128,4211.161,4686.355,258.0526
7128,8449.45,5693.567,-112.5726
7129,7469.925,5428.077,-21.38321
7129,5037.905,6250.409,41.05499
7129,4407.816,7790.018,402.6767
7130,4736.649,5015.373,201.6845
7130,5401.186,6135.146,38.23654
7130,4387.72,7639.357,34.74403
7131,4602.345,7068.013,404.4292
7132,8971.03,5892.674,-131.1469
7133,8422.46,5691.926,-121.4963
7133,4409.403,7592.355,65.80238
7134,2985.578,3738.395,354.5404
7134,6329.878,3806.523,-487.1878
7134,4602.245,4975.438,248.7835
7134,7555.151,5424.979,-82.46506
7135,5680.562,4987.093,-266.0973
7135,7521.239,5415.343,-91.51283
7135,4920.937,6674.941,127.5365
7135,4333.433,8551.407,-32.60483
7137,6907.718,5364.463,59.92935
7138,6290.948,5284.764,28.30795
7138,7598.118,5382.866,138.5341
7138,4677.381,6869.75,214.376
7139,6939.099,5417.493,142.3223
7139,9186.731,5996.45,-180.2254
7139,4596.009,7081.711,92.09686
7140,9162.949,6489.901,228.0341
7141,7397.21,5400.564,-66.19354
7141,5227.354,5930.282,-57.41486
7141,8878.161,6141.561,192.4436
7141,4563.934,7195.438,62.33276
7142,4584.442,4946.042,231.7293
7142,9168.787,5973.813,-165.9687
7142,5145.494,6264.69,31.22154
7143,7665.054,5397.091,149.7869
7144,4883.23,5059.802,215.0775
7144,8584.76,5758.898,-100.3841
7145,7779.621,5439.592,133.8901
7146,6305.604,3859.127,-473.5326
7146,5704.646,5244.234,95.26741
7146,4466.671,7415.887,69.86633
7147,6704.617,3112.245,-632.171
7147,4246.185,4705.254,253.8988
7147,8989.661,5898.87,-159.0672
7147,4392.98,8896.554,-84.85374
7148,4759.259,6688.875,163.9623
7148,4326.389,8015.287,22.84485
7149,6305.292,3809.162,-443.293
7149,8449.171,5697.982,-142.8704
7149,4510.729,7284.85,136.2186
7150,6314.527,3879.514,-461.7514
7150,3519.841,4537.533,251.3172
7150,7440.535,5407.201,-73.95744
7150,5154.127,6065.529,-7.040405
7151,3372.276,4323.258,305.7419
7151,5701.691,5138.639,-22.01019
7151,4452.756,7658.745,377.3869
7152,4577.357,5280.393,661.5266
7152,6779.064,5389.364,139.5307
7152,8981.578,5899.251,-165.8258
7153,5853.556,4785.326,-287.8513
7153,9176.868,5990.423,-165.0755
7153,4465.887,7458.676,209.64
7154,8409.253,5681.329,-1.675797
7154,4350.141,8681.725,-76.57455
7155,6698.232,3124.517,-577.5908
7155,3218.114,3977.089,298.6949
7155,5638.265,5166.697,-211.8578
7155,7070.659,5347.758,-45.31166
7156,4286.873,8233.525,467.1497
7157,6301.988,4416.343,-348.5422
7157,8933.931,5979.954,-498.2709
7157,4355.499,7891.16,20.72998
7158,5643.662,5289.898,-561.2664
7159,7319.904,5381.576,111.0678
7159,5901.882,5869.065,118.7769
7159,4325.252,8071.099,455.2101
7160,6308.018,4129.618,-457.8551
7160,3939.967,4587.253,260.6279
7161,6302.495,4016.011,-448.1033
7161,5605.147,5207.724,-201.3714
7161,7562.396,5448.263,-67.83424
7161,4509.126,7285.349,74.1626
7162,3556.693,4545.003,293.6531
7162,5763.865,5267.579,92.76131
7163,5232.585,5937.973,-30.94704
7163,4390.85,7668.669,87.03568
7164,9196.456,5985.351,-158.651
7164,4320.807,8132.01,490.2011
7165,8613.675,5758.334,-121.9146
7166,6334.66,5288.334,42.03033
7166,8276.259,5667.869,147.368
7167,6328.005,4237.306,-376.1998
7167,7096.62,5445.999,-542.8906
7168,6300.458,4084.329,-437.5146
7168,5131.657,5144.061,177.7316
7168,7260.982,5381.534,-56.16173
7168,4448.62,9200.547,-117.2455
7169,6747.509,3011.339,-632.1098
7169,8662.106,5951.271,189.1383
7170,4317.238,8199.405,2.608185
7171,4069.636,4620.19,261.8543
7171,7255.195,5368.728,-76.44707
7171,8904.232,5881.845,-151.6626
7171,4427.407,9049.638,-114.3085
7172,6271.081,4063.937,-452.6364
7172,3967.694,4598.923,275.6935
7172,4488.265,7468.274,381.9072
7173,3277.955,4092.213,304.8894
7173,8304.059,5660.287,150.5954
7173,4364.36,7990.575,9.403687
7174,7533.224,5437.758,-528.338
7174,4329.136,8153.655,458.3098
7175,6292.648,3993.535,-450.9714
7175,5562.391,5343.393,-158.5199
7175,4452.37,7649.993,399.7324
7176,6308.544,4416.311,-367.2265
7176,4366.716,7788.701,89.16908
7177,8980.122,6579.101,597.7124
7178,7433.396,5398.145,-68.30215
7178,5107.808,6104.319,8.365326
7179,3299.738,4108.041,272.4027
7179,6099.781,5285.773,81.70731
7179,7611.967,5441.116,-88.21854
7180,3827.699,4583.443,287.2417
7181,3920.341,4611.333,297.4042
7181,6086.471,5619.351,129.4501
7181,8682.699,5798.166,-133.4914
7181,4236.701,8351.627,489.6242
7182,5630.137,5219.49,-135.8885
7182,7885.734,5514.223,-92.82471
7182,4461.683,7578.782,365.4283
7183,8591.766,5882.85,173.6114
7184,6433.287,3622.646,-536.3615
7184,7247.463,5370.533,-78.26134
7184,4695.889,6975.994,105.22
7184,4230.211,8555.652,516.8793
7185,6416.613,3590.176,-485.8243
7185,3597.991,4558.151,266.5177
7186,4765.78,6860.326,104.5576
7187,6404.489,3650.027,-477.2057
7188,4001.264,4608.856,263.4573
7188,4402.058,7616.803,92.94243
7188,4399.355,8894.64,-77.59468
7189,3068.777,3809.06,316.19
7190,4425.469,7571.383,30.89722
7190,4384.207,8917.824,-94.07455
7191,6046.241,5277.753,71.73332
7191,7395.086,5399.344,-59.83414
7192,4796.998,5055.24,207.0613
7192,7969.491,5553.406,-116.8003
7192,4947.915,6625.777,102.9197
7192,4439.196,9111.817,-103.6642
7193,6467.166,3521.042,-501.1177
7193,4071.844,4636.18,290.5318
7193,5685.966,5259.193,117.4755
7193,4220.812,8475.517,525.5928
7194,5706.164,5242.577,99.10667
7194,4780.075,6696.024,167.4798
7195,6669.583,3215.755,-610.7479
7195,4073.035,4612.814,253.6529
7195,4464.841,7512.892,399.6202
7196,6289.3,3845.214,-499.2728
7196,3697.138,4590.565,293.7646
7196,5642.491,5099.146,-216.4839
7196,8595.496,5886.709,183.1062
7197,6588.417,3377.378,-583.8328
7197,3166.034,3909.038,336.2561
7197,8637.26,5773.135,-128.6272
7197,4898.091,6462.191,78.46664
7198,7388.385,5380.356,43.01506
7198,4541.378,7252.339,96.94786
7198,4372.882,8846.084,-71.21941
7200,6532.811,3464.908,-556.6305
7200,8581.416,5761.642,-136.1658
7200,5122.769,6109.405,-15.54398
7200,4314.838,8300.584,4.962616
7201,5163.085,6081.402,-23.09677
7202,6696.342,3202.63,-613.0587
7202,8282.377,5654.162,137.5586
7203,4654.941,6930.156,236.752
7203,4411.721,9081.771,-97.68036
7204,4901.656,6674.423,114.5112
7205,8711.055,5976.477,164.5959
7205,4328.554,7937.733,4.766846
7206,4315.136,8139.533,473.5555
7207,6315.712,4083.845,-434.287
7207,5364.901,6216.723,120.2472
7207,9177.715,6514.923,232.4193
7207,4434.161,7711.082,415.6187
7208,6590.812,3354.397,-589.9941
7208,4867.897,6540.121,129.3069
7209,5047.021,6233.331,22.92488
7209,9125.972,6442.21,203.9024
7210,8634.051,5766.503,-134.9616
7210,4345.199,7790.485,18.83774
7211,7642.716,5429.176,28.34389
7212,4321.502,4757.824,267.6141
7212,6014.038,4685.558,-291.0438
7212,7761.271,5408.235,118.7823
7212,5058.86,6499.528,113.5612
7213,6163.582,4617.102,-357.1026
7214,8059.604,5552.774,-113.4608
7214,4188.34,8754.304,558.5318
7215,3964.421,4611.443,304.8027
7215,6657.314,5297.425,11.2323
7215,9073.064,5925.832,-150.3728
7215,5056.108,6232.434,9.669495
7216,4218.618,4688.434,243.6787
7217,8239.815,5631.669,145.9557
7218,3097.064,3858.078,344.5181
7218,4046.658,4624.778,275.8698
7218,5943.661,5826.503,123.6448
7218,4795.51,6617.618,133.7166
7219,6474.731,3548.014,-533.4918
7219,9179.078,6502.556,221.2621
7220,6285.733,3859.162,-444.7014
7220,5535.555,5246.83,130.5984
7221,6319.678,4256.3,-413.9095
