frame,x[nm],y [nm],z [nm]
7376,4335.029,8509.971,-33.111
7377,8229.304,5661.72,-9.308053
7377,5238.795,5888.515,-54.80869
7377,4348.7,8773.276,-64.2355
7378,3240.723,3972.183,326.8135
7378,5665.406,5340.462,179.9996
7378,8970.853,6255.163,208.5844
7379,6706.208,3073.965,-609.6008
7379,6410.02,5307.743,146.4171
7379,8554.811,5850.766,174.1102
7380,3331.178,4241.876,323.6399
7380,4712.928,5019.141,264.2228
7380,4374.285,8768.127,-80.15224
7381,5689.35,5033.787,-292.4677
7381,8714.364,5894.672,-537.5363
7382,9227.229,6008.08,-139.4288
7383,7624.211,5384.484,119.0673
7383,5363.436,5686.356,-78.97106
7383,4306.788,8301.132,-25.59895
7384,3665.021,4572.745,301.747
7384,4195.809,8716.731,558.0428
7385,8789.097,6076.312,172.0922
7385,5190.751,6234.114,119.483
7385,4332.369,8043.096,14.76948
7386,9136.986,5958.229,-148.0441
7387,4208.875,5000.096,625.486
7387,6173.703,5505.355,147.1999
7387,4329.646,8617.027,-19.75689
7388,6556.95,3385.51,-550.2207
7388,6961.481,5345.723,3.013037
7389,5553.918,5371.627,155.8165
7391,5075.174,6188.695,1.619834
7391,4297.694,8159.259,461.7298
7392,6829.829,2856.668,-668.2124
7392,6280.579,4063.66,-410.9709
7392,5015.943,5114.238,185.3067
7392,6992.339,5418.772,143.6952
7393,4412.397,4829.317,271.3706
7393,5021.54,6485.529,343.7993
7393,4358.867,8019.087,438.1456
7394,6742.762,3071.299,-630.8652
7394,6580.252,5337.617,133.0996
7394,8275.637,5806.045,-563.191
7395,7796.486,5442.847,149.0361
7395,5182.524,6017.231,-26.22189
7395,8902.769,6152.219,202.5864
7395,4478.683,7490.57,351.3842
7396,6432.835,5315.867,121.343
7396,4339.77,8179.827,75.06222
7397,8497.943,5701.922,-135.5394
7397,4574.657,7077.919,312.6351
7398,3229.492,4001.522,351.9675
7398,4692.656,5007.88,237.5055
7399,6737.411,3063.516,-587.6937
7399,4851.174,6569.404,131.2382
7400,6346.8,3743.914,-456.6804
7400,8067.638,5550.562,169.6414
7400,5403.604,5618.185,-107.4615
7400,4580.131,7162.704,77.03831
7401,8696.611,5783.639,-140.2942
7401,5219.587,5942.222,-61.91525
7401,4405.402,7604.076,53.62225
7402,4342.846,8547.612,-51.45771
7403,4403.525,4842.247,348.1984
7403,6594.975,5325.69,138.2978
7403,7989.308,5504.63,148.49
7404,6380.026,4245.076,-211.5245
7404,5221.146,5170.036,173.8871
7404,7300.886,5388.15,7.911185
7405,5491.336,6089.723,122.0575
7405,4517.495,7293.241,82.6939
7406,6276.715,3907.964,-446.5107
7406,5163.138,6053.23,-11.56185
7407,6294.273,4489.269,-347.3469
7407,8355.529,5678.49,-120.7685
7407,4605.238,7012.715,263.7542
7407,4378.403,8796.514,-73.2732
7408,4229.736,4705.42,287.0827
7409,2976.695,3818.993,451.4098
7409,4586.977,4953.262,221.9629
7409,8170.447,5596.946,-99.77268
7410,6391.217,5328.006,154.0593
7410,8897.72,5867.89,-151.9218
7410,4751.417,6679.209,181.168
7410,4450.724,9117.522,-109.5864
7411,4658.737,4968.47,231.9983
7411,6586.596,5319.632,32.05684
7411,8288.079,5635.484,-126.9372
7412,9183.859,6506.292,206.7382
7412,4427.2,7532.369,123.6241
7412,4453.017,9225.303,-127.7925
7413,3581.627,4558.418,297.7419
7413,4325.747,8087.294,439.9782
7414,4438.336,7526.426,46.20678
7415,8828.696,6112.459,182.7358
7415,4332.433,8452.845,-23.22231
7416,7507.01,5455.906,-514.8754
7416,4981.792,6583.67,96.85116
7417,6287.055,3900.028,-472.9763
7417,5138.437,5158.947,183.0274
7417,4338.581,7895.046,95.16216
7418,4581.065,4948.971,246.722
7418,6231.965,5415.85,113.8341
7419,8751.043,5796.088,-119.5893
7420,7643.737,5394.461,144.1678
7420,6010.91,5762.696,139.7492
7420,8907.854,5864.08,-155.6365
7420,4468.311,7639.007,386.6107
7421,6459.497,3632.955,-573.2873
7421,4303.708,4717.965,259.0036
7421,8187.887,5605.489,140.3636
7422,8720.178,5802.339,-143.4839
7423,6453.7,3551.364,-534.7144
7423,3031.58,3804.876,331.8158
7423,5668.432,5094.018,-187.8911
7423,4349.54,7819.484,28.34095
7424,4063.26,4615.066,298.1508
7425,4518.066,7274.137,84.17896
7426,7499.715,5363.604,126.9286
7426,4332.556,8378.533,-25.55393
7427,8487.093,5789.327,170.8214
7428,3275.722,4096.321,334.3613
7428,8014.708,5504.912,152.7714
7428,5325.259,5755.567,-77.38163
7428,4567.318,7203.878,312.5002
7429,3253.411,4048.545,313.6983
7429,5734.881,4911.886,-244.4977
7429,8471.109,5709.455,-117.1502
7429,4351.053,8007.179,447.1468
7430,7006.791,5340.514,-35.0858
7430,8653.515,5902.33,-548.5206
7430,4416.869,7593.076,48.11321
7431,4523.355,4889.934,212.471
7431,5825.269,4813.312,-358.5575
7431,5391.697,6170.545,123.1903
7432,8915.458,6191.743,211.2159
7432,4379.666,8820.619,-85.93876
7433,6652.545,5343.597,152.9136
7434,7262.349,5380.325,-68.79841
7434,8807.098,6062.981,185.5509
7434,4756.062,6740.943,200.021
7434,4202.658,8545.746,507.0496
7435,6475.918,3541.108,-528.4322
7435,6111.988,5559.795,124.3222
7435,8231.945,5632.606,168.3893
7435,4599.167,7021.828,281.1727
7436,4972.408,6611.174,73.28136
7437,8486.295,5817.917,168.0265
7438,5612.361,5220.2,-180.7289
7438,4490.726,7429.684,354.4059
7438,4421.033,9027.702,-92.29084
7439,5924.959,5262.798,64.15707
7439,7288.269,5375.08,112.7144
7439,8582.562,5753.325,-120.4175
7439,4573.446,7190.279,91.1462
7440,8260.998,5567.909,-123.594
7440,5846.218,5907.476,132.174
7440,4366.479,7778.591,58.00213
7441,6505.123,3488.826,-517.8979
7441,7416.25,5370.36,121.9595
7442,9156.992,6444.857,208.4365
7442,4609.408,7016.424,287.4953
7443,8918.756,6209.224,194.2224
7443,4521.478,7271.441,340.9624
7444,6380.029,3684.13,-493.3873
7444,6163.333,5511.662,145.6672
7444,4554.484,7366.497,395.582
7445,6691.587,5292.051,8.73989
7445,4392.574,8902.985,-92.5893
7446,3911.031,4586.69,292.7855
7446,5803.775,5261.415,85.91137
7446,8179.335,5608.551,-111.3863
7446,4357.65,8791.176,-70.62824
7447,3130.387,3848.594,321.3243
7447,6201.501,5468.666,159.009
7448,6340.271,4436.851,-376.2541
7448,4330.199,8411.959,-38.35156
7449,6316.132,4249.723,-300.9555
7449,4206.065,4685.388,253.4044
7449,5562.053,5313.978,-201.3556
7449,6972.121,5427.527,146.9716
7450,4565.599,7233.923,91.93806
7451,9024.754,5924.199,-161.6667
7452,6368.962,3699.157,-496.3295
7452,3429.263,4455.606,322.2557
7452,8829.068,5849.539,-141.1982
7452,4442.381,9082.786,-111.2499
7453,3562.136,4540.814,276.5763
7453,8702.473,6051.679,432.4036
7453,4424.571,9081.071,-119.9843
7455,6128.8,5566.328,138.824
7455,8775.052,6056.971,199.3866
7456,4455.124,7450.347,79.02981
7457,8223.575,5624.684,-108.732
7457,5041.866,6226.379,19.5039
7457,4242.439,8431.779,487.6078
7458,6270.083,4013.228,-441.3638
7458,4343.7,7985.4,18.8882
7459,5025.003,5102.712,215.5539
7459,8328.874,5658.617,-134.0876
7459,4909.646,6688.503,111.2118
7459,4251.416,8452.416,513.2866
7460,3701.355,4585.729,299.4992
7461,6780.097,3031.072,-677.8781
7461,3986.178,4602.982,286.7086
7462,6447.015,3584.725,-525.98
7462,7120.268,5360.366,-53.44944
7462,4673.877,6949.711,189.9788
7463,6477.644,3517.654,-518.267
7463,5597.674,5951.125,375.6815
7463,4594.575,7155.892,96.09112
7464,3089.652,3855.126,329.0555
7464,4372.637,7917.727,417.8458
7465,7414.736,5405.264,-77.23858
7465,5495.714,5353.08,312.997
7467,6525.365,3468.268,-565.6434
7467,3322.069,4171.752,311.1562
7467,6187.136,5271.646,47.05868
7467,4307.649,8454.695,-40.34054
7468,8016.704,5517.094,157.7903
7468,5108.013,6149.565,18.68366
7468,4510.605,7336.525,75.82119
7468,4380.568,8899.407,-106.8794
7469,3721.524,4577.271,315.1145
7469,8511.159,5815.859,180.5475
7471,3731.601,4583.606,299.2566
7471,5612.139,5191.806,-204.3543
7472,4575.722,7208.286,94.73782
7473,4439.123,4865.836,240.4384
7473,5631.001,5257.388,118.8621
7473,8500.036,5719.144,-130.0743
7473,4459.764,7567.98,389.2972
7474,3950.486,4606.994,288.736
7474,5005.429,6320.258,44.5557
7474,4273.709,8281.59,493.6304
7475,4736.481,6927.804,102.0445
7475,4414.345,8964.229,-97.22637
7476,4159.902,4659.525,269.2668
7476,7593.808,5437.27,-78.1171
7477,6885.959,5333.439,-27.81407
7477,8913.241,6205.795,205.1831
7477,4308.034,8184.905,455.3693
7478,3733.917,4578.238,283.3808
7478,8578.393,5888.999,194.9704
7480,7685.646,5466.791,-86.84048
7480,4465.779,7431.223,63.16959
7481,5689.737,5010.468,-245.1836
7481,7225.569,5376.175,-52.17045
7482,8384.742,5728.167,189.8275
7482,5902.762,5860.699,112.0559
7482,4630.352,6956.239,253.4795
7483,5614.988,5249.842,-366.2875
7483,6935.519,5363.945,17.65621
7483,8619.181,5770.088,-119.3494
7484,4330.173,8066.929,13.60973
7485,4508.809,4899.135,257.3124
7485,5020.097,6296.146,36.93706
7486,8619.502,5917.816,193.8836
7486,4675.744,7028.833,106.7111
7487,7641.544,5462.3,-78.81802
7488,6502.184,5313.049,117.9504
7488,4338.193,8457.751,-35.39265
7489,6521.761,3522.027,-553.1788
7490,6303.308,4185.558,-406.3832
7490,4961.791,5115.938,217.2034
7490,4828.583,6578.517,136.8106
7490,4329.023,8416.377,-29.99584
7491,6762.128,5363.033,125.8651
7491,5480.797,6118.301,114.7879
7491,4340.057,8301.022,125.2104
7492,3464.602,4506.691,301.9327
7492,6315.951,4337.768,-413.4958
7492,8879.48,6135.657,169.3104
7492,4534.402,7263.869,73.54641
7493,3897.339,4586.25,274.9584
7493,5898.04,4765.353,-295.3551
7493,8490.53,5884.876,-559.6845
7494,3999.134,4616.632,279.674
7494,4600.219,7019.871,277.2534
7495,4413.77,7586.837,43.55495
7496,3523.965,4527.401,310.8541
7496,7413.138,5367.236,127.64
7496,5305.759,5818.448,-69.43905
7496,9198.701,5975.479,-153.0243
7497,4705.517,5058.745,354.9019
7497,8691.338,6015.056,409.5253
7498,6775.714,3032.642,-671.7532
7498,4083.177,4619.091,279.2194
7498,8100.131,5568.568,174.2952
7498,4791.994,6647.46,167.5987
7499,5048.652,6533.291,121.4456
7499,4360.897,8730.726,-49.44538
7500,6346.726,3660.194,-460.2221
7500,4249.106,4710.86,242.1537
7501,5838.206,4803.365,-307.9677
7501,5032.156,6281.94,45.82607
7501,4482.738,7408.62,73.95443
7502,4203.851,4669.441,288.4005
7502,4235.738,8452.116,522.0674
7503,4473.997,4875.924,251.1832
7503,8857.126,6117.269,192.8438
7504,6554.38,3474.331,68.28457
7504,5598.53,5258.305,-180.2031
7504,4456.965,9130.404,-87.48348
7505,6662.916,3206.692,-597.1718
7505,5309.852,5195.017,155.071
7505,6575.875,5307.159,22.0055
7505,4933.154,6424.831,63.97053
7506,3307.944,4173.705,326.8607
7506,8856.738,6131.608,182.6442
7506,4813.963,6628.455,151.9408
7506,4317.761,8059.346,2.071875
7507,4425.162,7572.83,54.75384
7508,4389.897,4797.178,249.532
7508,6965.82,5411.59,131.0581
7508,8498.499,5727.317,-113.1516
7508,5496.197,6091.298,139.1896
7509,6275.868,3996.069,-436.6414
7509,6155.181,5282.712,77.37614
7510,5782.419,4851.173,-254.6726
7511,4590.292,4956.466,238.8073
7511,6205.049,5453.452,115.1581
7511,8619.915,5917.148,180.4763
7511,4554.388,7176.953,306.8015
7512,2988.522,3760.311,342.2344
7512,4017.299,4595.252,267.0807
7512,6451.864,5315.386,146.4816
7512,4641.124,6939.184,289.0491
7513,4966.113,6351.593,65.74116
7514,4287.683,4719.721,276.2548
7514,7601.351,5432.713,-87.93926
7515,2976.365,3776.493,344.4052
7515,4477.819,4863.577,253.7014
7515,5134.462,6430.405,70.90061
7516,6500.687,3500.22,-536.0803
7516,5422.754,5218.912,169.6535
7516,4475.844,7480.142,345.7628
7516,4362.182,8876.581,-101.4373
7517,6699.727,3043.988,-591.8297
7517,8769.819,6036.45,-561.5894
7517,4409.877,7829.647,414.3616
7518,5629.987,5174.921,-199.1426
7518,7598.585,5453.397,-80.34115
7518,8837.567,5953.799,-532.2288
7519,8965.122,5886.685,-155.7406
7519,4850.106,6915.874,584.8607
7519,4357.699,7878.922,31.07899
7520,3295.461,4127.287,314.0969
7520,5588.444,5282.806,-175.84
7520,8139.84,5592.759,-107.1462
7520,4928.062,6450.631,84.56059
7521,8121.584,5674.634,-573.9843
7522,6449.426,3515.617,-501.8526
7522,5085.018,5129.983,179.1722
7522,9094.604,5937.758,-183.2657
7522,4486.927,7438.401,337.4199
7524,6176.926,5314.331,-512.4617
7524,8460.009,5778.515,207.8502
7524,4515.768,7292.334,79.91543
7525,6315.456,4423.743,-397.5645
7525,5180.307,6000.156,-31.61595
7525,4406.537,7743.563,225.8905
7526,5070.759,5138.934,155.9461
7526,6639.456,5293.525,-125.5183
7526,4315.902,8136.537,458.3663
7527,5059.36,5140.858,-567.8599
7527,9150.571,5972.397,-172.6169
7528,7875.323,5498.952,-93.5635
7528,5937.407,5825.749,113.4911
7528,4687.123,6996.699,84.08756
7529,6317.017,4499.71,-294.0963
7529,7420.531,5391.006,152.4202
7529,4894.913,6459.161,113.1781
7529,4465.205,9211.033,-102.0198
7530,6407.552,3634.874,-495.754
7530,6805.519,5385.965,129.3054
7530,5398.802,5611.671,-138.3318
7530,4654.391,6910.481,248.7224
7531,7698.459,5454.674,-88.51986
7531,4677.795,6982.047,115.2066
7532,7110.304,5387.024,-32.28749
7532,4910.818,6695.103,110.9579
7532,4374.429,8831.817,-51.26621
7533,4317.959,4769.068,269.14
7533,7655.467,5405.142,148.9043
7533,4407.254,9167.621,-110.7166
7534,8601.919,5845.584,-37.29229
7535,8411.412,5760.808,208.5021
7535,4368.904,8858.058,-63.94505
7536,6408.973,3614.206,-516.2219
7536,8280.732,5642.943,-95.91656
7537,6646.279,5318.031,2.382468
7537,4398.007,7649.682,56.1533
7538,6682.313,3210.99,-633.1459
7538,5676.87,5081.734,-182.7347
7538,4985.009,6330.841,53.08285
7538,4316.426,8384.922,-27.22882
7539,7377.33,5391.461,-71.70071
7539,8668.232,5764.109,-131.8401
7539,4996.138,6592.585,102.3981
7540,6307.16,3785.298,-451.1313
7540,4375.035,7933.258,404.431
7541,5090.127,5131.175,151.4964
7542,4043.521,4598.288,253.0934
7542,5230.329,5174.031,180.0461
7542,7281.546,5388.84,153.8133
7542,4817.702,6624.012,140.2537
7543,4951.03,5102.371,189.5531
7543,8595.484,5876.834,170.3479
7543,4687.7,7009.416,78.19431
7544,3799.494,4579.952,274.4252
7544,5096.161,5142.755,206.3697
7544,4478.839,7515.261,119.6533
7545,4647.375,7045.87,101.204
7545,4235.982,8604.057,523.7989
7546,4455.581,7637.645,69.78886
7547,6317.564,4298.724,-402.5664
7547,8748.146,5807.791,-131.85
7547,4733.034,6911.237,90.21214
7547,4359.694,8809.089,-79.11762
7548,6264.107,4053.623,-432.8511
7548,8407.022,5675.31,-129.1811
7548,5622.995,6036.048,126.9426
7549,4871.635,5073.151,238.3788
7549,7088.801,5422.481,152.2777
7549,9097.291,5941.476,-153.908
7550,5708.544,5011.025,-247.1812
7551,4594.337,4957.974,252.4406
7551,8526.846,5857.959,-578.4548
7552,6275.32,3894.392,-507.2592
7553,3080.719,3822.867,334.421
7553,4380.546,4805.308,270.878
7553,5039.87,6252.34,20.50274
7553,4334.331,8016.995,17.07973
7554,4994.685,5123.242,218.7506
7554,8186.456,5611.95,171.6121
7554,4819.067,6595.598,155.3012
7554,4455.131,9122.697,-101.3422
7555,6559.935,3439.286,-575.1649
7555,7760.591,5505.72,7.056998
7555,4407.473,8974.988,-86.09173
7556,3837.44,4884.331,666.619
7556,7103.869,5407.27,132.2676
7556,5475.83,6082.924,135.9771
7557,6009.943,4701.251,-276.5869
7557,4577.748,7090.5,292.5751
7558,4378.471,8956.77,-56.63677
7559,6576.158,5285.841,-4.042245
7559,8118.486,5577.718,137.7478
7559,4612.648,6993.693,272.0319
7559,4460.786,9211.695,-120.2879
7560,3329.413,4235.911,304.9686
7560,5643.815,5155.151,-187.6341
7560,8225.602,5628.472,158.3235
7560,4950.069,6623.167,119.4319
7561,9046.884,6319.043,209.4458
7561,4530.548,7277.319,79.93603
7561,4390.329,8999.82,-107.8566
7562,3324.837,4221.706,311.512
7563,3841.01,4579.701,280.046
7563,8429.625,5688.723,-130.1906
7563,4650.42,6885.433,248.4819
7563,4418.945,9009.379,-84.02218
7564,8198.887,5601.157,-120.157
7564,4326.454,8052.183,453.5361
7565,5781.896,4851.46,-273.5775
7565,9250.885,6016.614,-159.5376
7566,8861.385,6314.499,462.6233
7567,6151.856,5325.323,-554.1871
7567,9115.885,5939.022,-144.5903
7567,4288.411,8224.497,450.718
7568,6570.803,3383.593,-574.9328
7568,4795.258,6636.862,143.9319
7569,9044.562,6368.416,237.0212
7569,4334.342,8063.058,461.856
7570,4461.978,9182.061,-129.5838
7571,6278.801,5384.243,129.6474
7572,6322.436,3961.864,-407.0962
7572,8453.468,5775.987,180.6407
7573,4178.828,4668.64,276.6292
7574,6498.755,3506.198,-549.1053
7574,3543.225,4564.128,292.6473
7574,8923.213,6189.823,204.9851
7574,4387.891,7637.302,48.32859
7575,6004.724,4709.047,-309.5979
7575,5148.949,6005.621,-0.7395566
7575,4346.145,8038.307,438.1008
7576,6280.741,4543.015,-277.1089
7576,7911.466,5469.465,147.6945
7576,4648.59,7003.704,146.3469
7578,4380.382,4802.626,267.1447
7578,5197.286,6000.795,-6.619302
7579,4557.409,7193.853,311.1397
7580,7402.017,5362.346,139.4287
7580,4421.502,7517.515,60.02621
7581,5549.474,5325.953,-624.9087
7581,8649.098,5764.937,-102.8647
7582,3635.044,4564.743,295.4042
7582,7904.577,5479.087,162.2195
7582,5898.887,5836.415,101.3855
7582,4458.404,7573.245,355.3376
7583,6508.773,5291.371,141.4461
7583,8877.149,6152.901,208.3779
7583,4634.871,7084.055,94.90719
7583,4415.058,9000.442,-91.15017
7584,6396.325,3696.136,-492.778
7585,3339.025,4268.45,311.61
7585,7567.821,5426.842,-82.88151
7586,7298.683,5397.043,-65.67204
7587,3411.218,4412.149,320.916
7587,9092.512,6394.852,220.2294
7588,3102.514,3861.554,355.0782
7588,8058.641,5555.603,161.4212
7589,2957.804,3764.924,370.2948
7589,6280.288,3945.812,-429.5593
7592,6258.504,5399.569,112.9193
7592,5113.156,6155.484,3.805274
7592,4328.911,8873.634,-69.89498
7593,5232.725,6556.367,642.7509
7593,4470.816,7395.309,79.8238
7594,6670.875,5302.381,-12.78629
7594,4865.084,6623.957,154.6244
7595,6372.43,3660.66,-505.8461
7595,4713.362,6797.98,209.8487
7595,4332.303,8393.557,84.28852
7596,5599.707,5268.938,-161.9001
7597,6287.323,4050.938,-450.8639
7597,3481.898,4489.769,306.987
7597,5601.127,5266.125,-197.892
7597,8988.114,6292.352,212.6181
7598,5652.759,5142.825,-208.7653
7598,7377.645,5404.804,-61.59679
7598,4447.606,7514.214,95.45284
7599,5138.016,5141.702,186.1396
7599,6979.104,5420.269,156.5309
7599,8357.472,6064.963,589.6708
7600,7421.299,5371.709,117.8304
7600,5127.784,6420.297,119.2464
7600,4324.104,8187.285,428.3029
7601,5018.738,5110.464,210.012
7601,4864.096,6703.613,49.17126
7602,6797.23,5327.854,-25.86849
7602,5496.529,6070.629,-14.50344
7602,4453.104,7631.14,376.0607
7603,3547.27,4549.884,387.2916
7603,7189.001,5403.081,135.9924
7603,4426.852,9081.437,-92.71061
7604,4376.259,7767.981,45.19527
7605,6338.439,3746.648,-479.8787
7605,5314.904,5184.625,173.3415
7605,8181.405,5582.877,162.8682
7607,6277.269,4500.062,-360.8957
7607,7778.73,5477.566,-78.13923
7607,5496.039,5740.791,441.98
7608,3283.636,4116.818,338.9067
7608,6194.387,5483.682,147.7402
7609,3443.638,4487.032,313.5059
7609,6370.54,5298.056,112.7819
7609,8719.066,5807.064,-129.1494
7609,5365.936,6213.592,107.7603
7610,6282.006,3978.952,-428.2657
7610,4871.763,5054.399,190.7634
7610,4446.512,7436.612,79.22626
7610,4367.988,8841.073,-63.15983
7611,5612.618,6022.804,126.3982
7611,4401.574,7612.052,52.64866
7612,8928.575,6223.135,190.2098
7613,3098.154,3849.021,363.5555
7613,8865.438,6088.213,336.8959
7615,3548.726,4550.303,328.8327
7616,6686.94,3185.248,-579.5373
7616,8041.268,5543.927,156.0221
7616,5016.921,6548.766,113.3466
7617,5430.344,5091.423,-35.54829
7617,8070.028,5569.777,159.1098
7617,4522.032,7266.843,64.79923
7618,4402.82,8898.118,-78.63667
7619,9090.933,6415.551,212.6628
7620,5876.839,4785.175,-292.7806
7620,9036.107,5930.876,-130.1415
7621,5567.798,5351.405,-153.2956
7621,4386.694,8997.794,-97.40849
7622,6522.738,3492.595,-528.9103
7622,3305.651,4116.598,326.0857
7622,4443.105,4856.721,231.4888
7622,8917.08,6198.094,202.6271
7623,6859.745,5387.083,99.883
7623,4364.021,8794.1,-67.15153
7624,4428.715,4831.367,254.8108
7624,5984.128,4725.042,-307.336
7625,4231.552,8469.376,501.5242
7626,8972.068,6166.031,320.0515
7626,4766.547,6709.906,200.1487
7626,4333.769,8392.356,-10.6171
7627,6344.775,4332.62,-309.3916
7627,7344.152,5372.879,-65.6506
7627,4776.078,6864.402,65.8289
7628,3453.234,4465.154,326.0314
7628,8142.255,5594.681,-106.7422
7629,6759.738,2989.971,-662.4918
7629,6117.277,5591.685,152.7957
7629,8871.091,6147.058,203.3533
7629,4400.774,7853.438,426.0479
7630,5894.349,5266.369,69.19582
7630,7505.381,5367.848,153.5627
7631,2884.442,3707.75,356.1913
7631,9041.512,6333.815,202.9869
7632,6002.875,4673.66,-413.3148
7632,8153.678,5586.864,156.2916
7632,4308.006,8295.222,-8.887292
7633,6751.113,5371.041,116.7155
7633,4856.448,6695.619,368.6182
7633,4188.105,8767.226,546.9214
7635,3301.439,4129.016,320.0325
7635,7576.461,5390.81,134.3666
7636,3185.254,3926.772,332.4129
7636,6194.188,5452.298,122.0127
7636,4382.881,7901.561,154.8323
7637,6289.415,4121.707,-439.5228
7637,5393.348,5660.33,-116.3581
7637,8968.392,6235.822,188.9086
7637,4461.27,7610.84,365.1311
7638,4625.334,7089.474,101.0595
7639,6819.041,2877.938,-658.71
7639,3058.603,3806.922,344.0488
7640,3327.25,4168.805,324.0888
7640,8637.427,5938.608,183.6229
7640,5033.075,6407.18,64.70135
7641,3875.84,4600.113,274.9922
7641,6461.35,5303.993,24.10213
7641,8798.927,5825.229,-151.1188
7642,7944.464,5532.67,-94.23649
7642,4368.026,8766.412,-59.88735
7643,5590.063,5278.822,-164.0824
7643,8574.161,5734.085,-120.7415
7643,4318.472,8052.84,-5.986062
7644,4614.833,6993.34,279.5497
7645,4646.646,4969.249,206.0187
7645,5451.95,6111.491,120.4638
7646,6326.073,5337.724,21.73275
7646,7563.448,5366.542,116.8721
7646,9065.532,6361.148,204.9253
7647,6134.074,4624.329,-330.567
7647,4407.546,8994.747,-96.06907
7648,4410.072,4831.362,270.652
7648,6442.559,5300.723,21.27796
7648,5066.914,6198.71,20.09701
7648,4333.323,7929.597,21.29093
7649,2899.278,3711.023,370.3473
7649,5521.517,5411.729,-158.1247
7649,8763.914,6055.443,196.6375
7649,4514.74,7354.091,334.9848
7650,4612.692,7101.476,102.1256
7651,8049.828,5570.047,26.87366
7651,5106.467,6130.439,-1.185266
7651,4326.075,8008.893,25.09044
7652,7563.387,5389.909,159.3414
7652,4357.885,7815.033,57.07088
7653,3108.57,3847.684,333.795
7653,4959.848,5105.033,204.839
7653,6934.781,5416.358,127.7718
7654,6806.388,2921.76,-645.8176
7654,4682.178,6862.974,229.521
7656,6734.892,3074.119,-633.3836
7656,8213.681,5718.038,-527.2238
7656,4482.818,7379.365,69.64878
7657,4254.014,4721.133,276.494
7657,6149.781,4622.798,-318.7831
7657,4329.051,7975.604,40.51746
7658,3284.45,4093.395,316.2534
7658,5512.565,5224.7,133.5315
7658,7671.454,5467.158,-69.12937
7658,4878.166,6710.774,99.67243
7659,3476.082,4530.817,287.3648
7659,8064.306,5574.433,-114.367
7659,5221.524,6343.975,105.1784
7659,4482.392,7506.745,335.2259
7660,3629.973,4553.551,301.364
7660,5524.905,5211.96,133.1766
7660,8120.635,5580.728,173.2876
7660,4326.179,8397.681,-11.81881
7661,8769.421,6045.441,208.5795
7662,3269.786,4067.022,338.3612
7662,6000.493,4708.376,-310.9248
7662,8029.392,5568.003,-98.81237
7662,5238.978,5918.712,-45.96882
7663,6388.789,5316.961,145.9013
7663,8640.402,5911.441,177.686
7664,5988.051,4717.116,-290.7223
7664,7921.276,5467.254,127.93
7664,4309.129,8282.039,-4.377938
7665,2990.831,3773.792,343.3194
7665,4589.917,4952.285,228.0633
7665,7478.039,5389.95,32.66758
7666,5382.221,5709.12,-46.96239
7667,3634.424,4558.026,283.563
7667,5951.07,5748.982,28.68015
7667,9053.192,6351.024,217.9817
7668,6659.531,3225.472,-593.0021
7668,8902.006,5874.408,-179.1227
7669,6612.75,3318.703,-541.4667
7669,3432.314,4465.118,324.3412
7669,5639.313,5162.989,-204.1272
7669,4281.245,8232.182,490.2994
7670,3997.663,4611.022,294.7856
7670,7177.611,5404.829,120.6553
7671,6728.348,3107.57,-610.1154
7671,5303.665,5200.775,193.9621
7671,7519.323,5385.513,163.9355
7672,5414.406,5087.702,-574.2368
7673,7045.541,5339.165,-43.30853
7673,4212.143,8487.624,532.1506
7674,5420.787,5594.67,-115.1359
7674,4421.114,7769.043,415.0864
7675,5332.562,5195.414,156.1676
7675,6986.604,5342.235,-24.23329
7675,9049.393,5939.229,-146.8515
7676,4762.284,6667.762,150.8568
7677,3370.42,4310.799,312.9775
7677,5366.75,5674.738,-110.9764
7678,6363.812,5284.924,32.87616
7678,9189.445,5977.473,-149.8478
7678,4213.894,8479.889,522.4453
7679,6494.327,5332.667,-537.4008
7679,4778.287,6672.758,177.3024
7680,8737.92,6033.329,189.0732
7680,4304.237,8204.029,470.3704
7681,4267.343,8270.863,503.1082
7684,4029.055,4591.804,266.5107
7684,7900.385,5510.309,-101.0959
7684,4717.874,6933.448,92.45876
7684,4230.097,8413.571,506.8004
7685,6831.145,2903.359,-608.2931
7685,8223.678,5631.787,-100.6366
7685,4568.703,7154.62,298.179
7685,4330.419,8513.535,-22.10819
7686,4340.94,8625.83,-43.73074
7687,3206.402,3936.32,327.0751
7687,4477.769,4877.406,247.2133
7687,6199.892,5459.845,115.3913
7688,8976.294,5901.428,-134.9102
7688,4339.079,7909.36,22.28245
7689,4017.016,4602.261,291.1109
7690,3511.642,4521.48,294.0697
7691,4759.611,5031.114,225.2939
7691,6385.095,5290.967,32.23232
7691,7803.494,5486.473,-100.9327
7691,4644.182,6897.691,245.8559
7692,5570.485,5258.09,131.1984
7692,7061.225,5405.209,132.7051
7692,8573.343,5873.865,149.462
7692,4756.908,6708.708,168.1911
7693,6321.421,5337.632,93.65307
7693,7570.333,5428.595,-97.07088
7694,4614.236,7026.878,300.5385
7695,6518.685,3519.668,-546.3992
7695,3219.078,3960.729,298.6467
7695,8767.7,6075.438,205.094
7695,4351.927,8801.205,-70.14973
7696,8650.611,5969.004,198.4846
7696,4537.128,7297.324,320.2057
7697,8956.288,5943.895,-438.3826
7698,6922.691,5408.95,-542.7517
7699,6210.444,5435.688,123.6615
